index,cpu,gpu,ram_type,ram_size,storage,display_size,display_type,display_fps,name,image,price,Disount,budget_class,uid,type,timestamp,action,query
35,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,83126,0,low,mz7wgf,budget_class,5/21/2018 5:19,view,Gaming
39,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,256,15.6,FHD,1080,Dell G5 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,81704,0,low,mz7wgf,budget_class,5/21/2018 6:51,bought,Gaming G5 Dell Laptop
39,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,256,15.6,FHD,1080,Dell G5 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,81704,0,low,mz7wgf,budget_class,5/21/2018 8:44,view,Dell Gaming
31,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,144,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-2000_us_dhs.png,99482,0,low,mz7wgf,budget_class,5/22/2018 12:42,add_cart,G3 New
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,mz7wgf,budget_class,5/23/2018 14:47,view,Dell
28,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,128,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,99482,0,low,mz7wgf,budget_class,5/26/2018 17:51,view,Dell 15 Laptop
35,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,83126,0,low,mz7wgf,budget_class,5/27/2018 20:15,view,G5 SE Dell Laptop
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,9hbUSS,ram_p,7/24/2019 14:39,view,512memory
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,9hbUSS,ram_p,7/27/2019 21:00,bought,512ram
34,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,1080,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99482,0,low,9hbUSS,ram_p,7/29/2019 0:29,add_cart,513ram
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,9hbUSS,ram_p,7/29/2019 1:53,view,511gb
34,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,1080,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99482,0,low,9hbUSS,ram_p,7/29/2019 6:32,view,513memory
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,9hbUSS,ram_p,7/30/2019 8:11,bought,513ram
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,qHuncl,gpu_1,2/12/2017 14:58,bought,Ti GTX GeForce
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,qHuncl,gpu_1,2/12/2017 16:22,bought,1660 NVIDIA
37,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,100904,0,low,qHuncl,gpu_1,2/12/2017 17:41,view,6GB 1660
27,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,128,15.6,FHD,144,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,67482,0,low,qHuncl,gpu_1,2/12/2017 19:16,delete_cart,4GB 1650 NVIDIA
33,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,126503,0,mid,qHuncl,gpu_1,2/15/2017 20:21,view,2060 6GB NVIDIA
31,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,144,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-2000_us_dhs.png,99482,0,low,qHuncl,gpu_1,2/15/2017 21:44,view,GeForce  Max-Q
34,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,1080,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99482,0,low,qHuncl,gpu_1,2/16/2017 0:20,delete_cart,GDDR6 Ti with NVIDIA
38,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,122237,0,mid,qHuncl,gpu_1,2/16/2017 2:17,view,NVIDIA GeForce
35,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,83126,0,low,qHuncl,gpu_1,2/16/2017 4:21,add_cart,NVIDIA 1660 Ti
31,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,144,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-2000_us_dhs.png,99482,0,low,qHuncl,gpu_1,2/17/2017 6:02,view,GeForce NVIDIA
34,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti with Max-Q Design 6GB GDDR6 ,DDR4,16,512,15.6,FHD,1080,New Dell G3 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99482,0,low,qHuncl,gpu_1,2/18/2017 7:19,delete_cart,Design GDDR6 GeForce Ti
30,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,126503,0,mid,qHuncl,gpu_1,2/18/2017 8:44,add_cart,GDDR6 NVIDIA RTX
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,A06st6,cpu_1,2/7/2019 14:10,view,8th Generation Intel i7-8750H
25,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99553,0,low,A06st6,cpu_1,2/7/2019 16:12,add_cart,Generation 9th i5-9300H Core
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,A06st6,cpu_1,2/7/2019 22:04,view, Generation Core Intel
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,A06st6,cpu_1,2/7/2019 23:15,view,8th
3,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-8_us_dhs.png,170663,0,mid,A06st6,cpu_1,2/10/2019 0:18,add_cart,i7-8750H
12,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,195551,0,mid,A06st6,cpu_1,2/10/2019 2:07,add_cart, i7-8750H Intel
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,A06st6,cpu_1,2/12/2019 7:35,add_cart,i7-8750H 8th
36,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,128,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-512_us_dhs.png,72460,0,low,A06st6,cpu_1,2/15/2019 8:55,add_cart,9th
36,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1650 4GB GDDR5,DDR4,8,128,15.6,FHD,1080,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-512_us_dhs.png,72460,0,low,A06st6,cpu_1,2/15/2019 11:18,bought,Generation Core
25,9th Generation Intel Core i5-9300H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,99553,0,low,A06st6,cpu_1,2/17/2019 13:35,view,i5-9300H 9th
12,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,195551,0,mid,A06st6,cpu_1,2/17/2019 18:08,view,8th Core
38,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,15.6,FHD,144,Dell G5 15 SE Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,122237,0,mid,vCY9zN,budget_class,1/19/2017 19:58,add_cart,SE Dell Laptop Gaming
33,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,126503,0,mid,vCY9zN,budget_class,1/21/2017 2:42,add_cart,Gaming G7 Dell
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,vCY9zN,budget_class,1/22/2017 6:11,add_cart,Alienware
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,vCY9zN,budget_class,1/22/2017 12:15,add_cart,Alienware Laptop
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,vCY9zN,budget_class,1/23/2017 18:16,delete_cart,m15 Alienware
2,8th Generation Intel Core i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,1000,17.3,QHD,120,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,174218,0,mid,vCY9zN,budget_class,1/23/2017 23:39,add_cart,Gaming m17 Laptop Alienware
33,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,126503,0,mid,vCY9zN,budget_class,1/24/2017 0:50,bought,G7 Dell 17
12,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,195551,0,mid,vCY9zN,budget_class,1/24/2017 2:31,view,Gaming Laptop Alienware
26,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,120886,0,mid,vCY9zN,budget_class,1/26/2017 4:22,add_cart,Alienware New
12,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,195551,0,mid,vCY9zN,budget_class,1/26/2017 7:09,view,m15 Alienware Gaming Laptop
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,Ug9ipa,budget_class,7/9/2019 15:52,add_cart,Laptop New
10,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m17_r1/global_spi/notebook-alienware-m-17-r1-bestof-500-ng.psd?fmt=jpg,170663,0,mid,Ug9ipa,budget_class,7/9/2019 17:09,add_cart,Alienware Gaming m15 Laptop
32,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/alienware_m17_r2/global_spi/non-tobii-white/ng/notebook-alienware-m17-r2-non-tobii-bestof-500-ng.psd?fmt=jpg,126503,0,mid,Ug9ipa,budget_class,7/10/2019 23:18,view,G7 15 Laptop Dell
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,Ug9ipa,budget_class,7/11/2019 0:58,add_cart,m15 Alienware
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,Ug9ipa,budget_class,7/15/2019 6:25,view,New Alienware
11,9th Generation Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti 6GB GDDR6,DDR4,16,256,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,120886,0,mid,Ug9ipa,budget_class,7/15/2019 8:46,view,Alienware Laptop m15
15,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/is/image/DellContent//content/dam/global-site-design/product_images/dell_client_products/notebooks/alienware_notebooks/m15_r1/global_spi/notebook-alienware-m15-r1-relsize-ss-imprl-500-ng.psd?fmt=jpg,137241,0,mid,Ug9ipa,budget_class,7/17/2019 10:17,view,Laptop m15
7,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,512,17.3,FHD,144,New Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,150041,0,mid,Ug9ipa,budget_class,7/20/2019 11:54,view,m17
33,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,126503,0,mid,Ug9ipa,budget_class,7/20/2019 13:12,add_cart,17 G7 Gaming Dell
26,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,8,256,15.6,FHD,60,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,120886,0,mid,Ug9ipa,budget_class,7/23/2019 15:26,view,New m15 Laptop
12,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,195551,0,mid,Ug9ipa,budget_class,7/23/2019 17:07,view,m15
14,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-HDRV-HD_CAPACITY_GB-1000_us_dhs.png,159996,0,mid,Ug9ipa,budget_class,7/23/2019 22:02,bought,m15
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,Ug9ipa,budget_class,7/24/2019 23:32,view,m15
29,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,126503,0,mid,NabMEl,budget_class,3/7/2018 14:11,view,Gaming Dell Laptop
16,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,156441,0,mid,NabMEl,budget_class,3/7/2018 20:31,view,m15 Alienware Gaming Laptop
33,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,512,17.3,FHD,1080,Dell G7 17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,126503,0,mid,NabMEl,budget_class,3/8/2018 3:13,view,17
22,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2070 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,144,New Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-32_us_dhs.png,167818,0,mid,NabMEl,budget_class,3/11/2018 6:11,add_cart,Gaming
30,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6,DDR4,16,256,15.6,FHD,1080,Dell G7 15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-MEMRY-MEMRY_SIZE_GB-16_us_dhs.png,126503,0,mid,NabMEl,budget_class,3/13/2018 7:50,view,Dell G7 15 Laptop
12,8th Generation Intel Core  i7-8750H,NVIDIA GeForce RTX 2080 8GB GDDR6 with Max-Q Design,DDR4,16,512,15.6,FHD,240,Alienware m15 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/dellmicrocontent/publishingimages/Win10_fragment-(2).png,195551,0,mid,NabMEl,budget_class,3/18/2018 9:36,bought,Laptop
1,9th Generation Intel Core i7-9750H,NVIDIA GeForce RTX 2060 6GB GDDR6 (OC Ready),DDR4,16,256,17.3,FHD,60,Alienware m17 Gaming Laptop,//i.dell.com/das/dih.ashx/38x55/sites/imagecontent/DellMicroContent/PublishingImages/ICN-PROC-PROC_BRAND-core_i7_2_us_smb.png,122664,0,mid,NabMEl,budget_class,3/18/2018 12:33,bought,Laptop m17
